"Occupation Code","Occupational Title","subtot","Occupation Group","2018 Employment","2028 Employment","Numeric Change","Percent Change","Labor Force Exits","Occupational Transfers","Total Separations","Percent Labor Force Exits","Percent Occupational Transfers","Occupational Openings","10th Percentile","25th Percentile","Median","75th Percentile","90th Percentile","Education","Work Experience"
"454023","Log Graders and Scalers","5","Farming/Fishing/Forestry","4.700000","4.400000","-.400000","-7.6000",".200000",".500000",".700000","28.600000000000000000","71.400000000000000000",".700000","25100","29600","37280","46960","55400","High school diploma or equivalent","None"
"454029","Logging Workers, All Other","5","Farming/Fishing/Forestry","5.400000","4.600000","-.800000","-15.0000",".200000",".600000",".800000","25.000000000000000000","75.000000000000000000",".700000","24610","32470","39780","48970","57580","High school diploma or equivalent","None"
"470000","Construction and Extraction Occupations","2","Construction","7212.500000","7916.500000","704.000000","9.8000","242.100000","595.100000","837.200000","28.900000000000000000","71.100000000000000000","907.500000","28420","35530","47430","63940","85810","N/A","N/A"
"471000","Supervisors of Construction and Extraction Workers","3","Construction","662.600000","731.700000","69.100000","10.4000","20.800000","51.700000","72.500000","28.700000000000000000","71.300000000000000000","79.400000","42730","53400","66210","85540","106900","N/A","N/A"
"471011","First-Line Supervisors of Construction Trades and","5","Construction","662.600000","731.700000","69.100000","10.4000","20.800000","51.700000","72.500000","28.700000000000000000","71.300000000000000000","79.400000","42730","53400","66210","85540","106900","High school diploma or equivalent","5 years or more"
"472000","Construction Trades Workers","3","Construction","5631.000000","6180.000000","549.000000","9.7000","185.800000","457.500000","643.300000","28.900000000000000000","71.100000000000000000","698.200000","28240","35130","46340","62420","83230","N/A","N/A"
"472011","Boilermakers","5","Construction","14.500000","15.300000",".900000","5.9000",".400000","1.100000","1.500000","26.700000000000000000","73.300000000000000000","1.600000","39840","52570","63100","77870","94440","High school diploma or equivalent","None"
"472020","Brickmasons, Blockmasons, and Stonemasons","3","Construction","104.100000","114.000000","10.000000","9.6000","3.100000","7.800000","10.900000","28.400000000000000000","71.600000000000000000","11.900000","31760","39760","51550","64910","85140","N/A","N/A"
"472021","Brickmasons and Blockmasons","5","Construction","87.000000","95.400000","8.400000","9.7000","2.600000","6.500000","9.100000","28.600000000000000000","71.400000000000000000","10.000000","32980","41520","53100","66360","87360","High school diploma or equivalent","None"
"472022","Stonemasons","5","Construction","17.100000","18.600000","1.500000","9.0000",".500000","1.300000","1.800000","27.800000000000000000","72.200000000000000000","1.900000","27510","33910","43280","57720","75140","High school diploma or equivalent","None"
"472031","Carpenters","5","Construction","1006.500000","1086.600000","80.100000","8.0000","32.700000","75.600000","108.300000","30.200000000000000000","69.800000000000000000","116.300000","30170","37140","48330","63050","84690","High school diploma or equivalent","None"
"472040","Carpet, Floor, and Tile Installers and Finishers","3","Construction","119.600000","133.100000","13.500000","11.3000","3.600000","8.700000","12.300000","29.300000000000000000","70.700000000000000000","13.700000","25780","32530","42050","56790","74630","N/A","N/A"
"472041","Carpet Installers","5","Construction","37.200000","36.500000","-.700000","-1.9000","1.100000","2.500000","3.600000","30.600000000000000000","69.400000000000000000","3.500000","24570","30990","40090","56180","74240","No formal educational credential","None"
"472042","Floor Layers, Except Carpet, Wood, and Hard Tiles","5","Construction","20.100000","23.700000","3.600000","18.2000",".600000","1.500000","2.100000","28.600000000000000000","71.400000000000000000","2.500000","26740","33170","44240","60600","78370","No formal educational credential","None"
"472043","Floor Sanders and Finishers","5","Construction","6.400000","7.000000",".700000","10.3000",".200000",".500000",".700000","28.600000000000000000","71.400000000000000000",".700000","26940","32500","39610","48500","60590","No formal educational credential","None"
"472044","Tile and Marble Setters","5","Construction","56.000000","65.900000","9.900000","17.6000","1.700000","4.200000","5.900000","28.800000000000000000","71.200000000000000000","6.900000","26030","33270","43050","56600","74350","No formal educational credential","None"
"472050","Cement Masons, Concrete Finishers, and Terrazzo Wo","3","Construction","193.900000","215.400000","21.500000","11.1000","6.000000","15.500000","21.500000","27.900000000000000000","72.100000000000000000","23.600000","29770","35730","44870","57800","75420","N/A","N/A"
"472051","Cement Masons and Concrete Finishers","5","Construction","191.100000","212.200000","21.100000","11.1000","5.900000","15.300000","21.200000","27.800000000000000000","72.200000000000000000","23.300000","29750","35710","44810","57600","74950","No formal educational credential","None"
"472053","Terrazzo Workers and Finishers","5","Construction","2.800000","3.200000",".300000","11.9000",".100000",".200000",".300000","33.300000000000000000","66.700000000000000000",".400000","31590","36960","52180","76430","92200","High school diploma or equivalent","None"
"472061","Construction Laborers","5","Construction","1405.000000","1553.100000","148.100000","10.5000","49.500000","115.000000","164.500000","30.100000000000000000","69.900000000000000000","179.300000","24880","29700","36860","49160","67910","No formal educational credential","None"
"472070","Construction Equipment Operators","3","Construction","453.200000","497.100000","44.000000","9.7000","16.700000","38.600000","55.300000","30.200000000000000000","69.800000000000000000","59.600000","31780","37650","48160","63470","84650","N/A","N/A"
"472071","Paving, Surfacing, and Tamping Equipment Operators","5","Construction","47.100000","52.200000","5.100000","10.8000","2.200000","3.900000","6.100000","36.100000000000000000","63.900000000000000000","6.700000","27870","33240","40130","51460","69680","High school diploma or equivalent","None"
"472072","Pile-Driver Operators","5","Construction","3.600000","4.000000",".400000","10.7000",".100000",".300000",".400000","25.000000000000000000","75.000000000000000000",".500000","36160","46110","62600","94360","113820","High school diploma or equivalent","None"
"472073","Operating Engineers and Other Construction Equipme","5","Construction","402.400000","441.000000","38.500000","9.6000","14.300000","34.300000","48.600000","29.400000000000000000","70.600000000000000000","52.500000","32300","38350","48980","64370","85640","High school diploma or equivalent","None"
"472080","Drywall Installers, Ceiling Tile Installers, and T","3","Construction","144.000000","147.100000","3.100000","2.2000","4.300000","10.200000","14.500000","29.700000000000000000","70.300000000000000000","14.800000","29010","36430","47360","62570","87840","N/A","N/A"
"472081","Drywall and Ceiling Tile Installers","5","Construction","122.000000","124.800000","2.800000","2.3000","3.600000","8.700000","12.300000","29.300000000000000000","70.700000000000000000","12.600000","28490","35600","45700","60190","85090","No formal educational credential","None"
"472082","Tapers","5","Construction","22.000000","22.300000",".400000","1.7000",".600000","1.600000","2.200000","27.300000000000000000","72.700000000000000000","2.200000","34190","45260","59070","77250","95950","No formal educational credential","None"
"472111","Electricians","5","Construction","715.400000","789.500000","74.100000","10.4000","23.100000","64.100000","87.200000","26.500000000000000000","73.500000000000000000","94.600000","33410","42180","56180","73940","96580","High school diploma or equivalent","None"
"472121","Glaziers","5","Construction","53.500000","59.200000","5.700000","10.7000","1.800000","4.600000","6.400000","28.100000000000000000","71.900000000000000000","7.000000","27860","34680","44630","60190","83780","High school diploma or equivalent","None"
"472130","Insulation Workers","3","Construction","58.600000","61.800000","3.100000","5.3000","1.400000","5.500000","6.900000","20.300000000000000000","79.700000000000000000","7.200000","27860","34580","44180","58280","79100","N/A","N/A"
"472131","Insulation Workers, Floor, Ceiling, and Wall","5","Construction","33.300000","34.200000",".900000","2.8000",".800000","3.100000","3.900000","20.500000000000000000","79.500000000000000000","4.000000","25860","32400","40380","52800","68860","No formal educational credential","None"
"472132","Insulation Workers, Mechanical","5","Construction","25.400000","27.600000","2.200000","8.6000",".600000","2.400000","3.000000","20.000000000000000000","80.000000000000000000","3.300000","31880","38130","48690","63240","89350","High school diploma or equivalent","None"
"472140","Painters and Paperhangers","3","Construction","380.200000","402.800000","22.600000","6.0000","13.600000","26.100000","39.700000","34.300000000000000000","65.700000000000000000","41.900000","27120","33120","40280","53220","67570","N/A","N/A"
"472141","Painters, Construction and Maintenance","5","Construction","375.600000","398.000000","22.400000","6.0000","13.400000","25.800000","39.200000","34.200000000000000000","65.800000000000000000","41.400000","27130","33120","40280","53290","67560","No formal educational credential","None"
"472142","Paperhangers","5","Construction","4.600000","4.800000",".200000","5.1000",".200000",".300000",".500000","40.000000000000000000","60.000000000000000000",".500000","26450","33180","40520","49630","71100","No formal educational credential","None"
"472150","Pipelayers, Plumbers, Pipefitters, and Steamfitter","3","Construction","542.900000","616.300000","73.400000","13.5000","16.900000","47.300000","64.200000","26.300000000000000000","73.700000000000000000","71.600000","32000","39910","53900","71810","95590","N/A","N/A"
"472151","Pipelayers","5","Construction","42.600000","47.700000","5.200000","12.2000","1.300000","3.700000","5.000000","26.000000000000000000","74.000000000000000000","5.500000","27470","32430","38820","51960","68030","No formal educational credential","None"
"472152","Plumbers, Pipefitters, and Steamfitters","5","Construction","500.300000","568.600000","68.200000","13.6000","15.600000","43.700000","59.300000","26.300000000000000000","73.700000000000000000","66.100000","32690","41230","55160","73380","97170","High school diploma or equivalent","None"
